DEADLINE,LIFE_LOAN,ITEM_AMOUNT,MONEY_RATE
2015-08-19,1080,64400,16
2015-08-19,1050,75600,16
2015-08-19,1080,77300,16
2015-08-20,90,1200000,16
2015-08-20,90,50000,16
2015-08-20,1080,65800,16
2015-08-20,1080,78900,16
2015-08-20,720,53200,16
2015-08-20,720,61500,16
2015-08-20,90,500000,16
2015-08-20,540,78300,16
2015-08-20,360,47100,16
2015-08-20,90,950000,16
2015-08-20,1080,65800,16
2015-08-20,1080,52600,16
2015-08-20,720,49200,16
2015-08-20,720,49200,16
2015-08-20,1080,65800,16
2015-08-20,720,36900,16
2015-08-20,1080,52600,16
2015-08-20,720,53200,16
2015-08-20,90,300000,16
2015-08-20,660,57200,16
2015-08-20,1020,37700,16
2015-08-20,1020,50300,16
2015-08-20,1020,37700,16
2015-08-20,870,44400,16
2015-08-20,90,500000,16
2015-08-20,510,29700,16
2015-08-20,1080,51500,16
2015-08-20,1080,51500,16
2015-08-20,720,48400,16
2015-08-20,720,48400,16
2015-08-20,90,350000,16
2015-08-20,1080,65800,16
2015-08-20,1080,65800,16
2015-08-20,1080,65800,16
2015-08-20,1020,37700,16
2015-08-20,1020,37700,16
2015-08-20,720,36300,16
2015-08-20,720,69500,16
2015-08-21,90,1500000,16
2015-08-21,720,48400,16
2015-08-21,720,48400,16
2015-08-21,720,36300,16
2015-08-21,90,400000,16
2015-08-21,360,47100,16
2013-08-17,30,10000,20
2013-08-18,30,60000,20
2013-08-18,30,70000,20
2013-08-19,30,150000,20
2013-08-19,30,30000,20
2013-08-20,30,500000,20
2013-08-24,30,40000,20
2013-08-27,30,1000000,20
2013-08-27,30,200000,20
2013-08-29,30,300000,20
2013-09-02,90,70000,20
2013-09-02,60,200000,20
2013-09-02,60,300000,20
2013-09-02,30,800000,20
2013-09-04,30,250000,20
2013-09-04,30,200000,20
2013-09-04,30,250000,20
2013-09-05,30,200000,20
2013-09-05,30,300000,20
2013-09-05,30,250000,20
2013-09-05,30,350000,20
2013-09-05,30,550000,20
2013-09-05,30,1450000,20
2013-09-06,30,800000,20
2013-09-06,30,200000,20
2013-09-06,30,200000,20
2013-09-06,30,200000,20
2013-09-06,30,250000,20
2013-09-07,30,200000,20
2013-09-09,30,300000,20
2013-09-09,30,200000,20
2013-09-09,30,300000,20
2013-09-09,30,500000,20
2013-09-09,30,200000,20
2013-09-09,30,100000,20
2013-09-09,30,300000,20
2013-09-10,30,300000,20
2013-09-10,30,200000,20
2013-09-10,30,200000,20
2013-09-10,30,300000,20
2013-09-11,30,200000,20
2013-09-11,30,300000,20
2013-09-11,30,400000,20
2013-09-11,30,1000000,20
2013-09-11,30,200000,20
2013-09-11,30,100000,20
2013-09-12,30,300000,20
2013-09-12,30,200000,20
2013-09-12,30,200000,20
2013-09-12,30,200000,20
2013-09-12,30,200000,20
2013-09-12,30,400000,20
2013-09-13,30,200000,20
2013-09-13,30,50000,20
2013-09-13,30,200000,20
2013-09-13,30,400000,20
2013-09-13,30,3400000,20
2013-09-13,30,200000,20
2013-09-13,30,200000,20
2013-09-13,30,200000,20
2013-09-13,30,300000,20
2013-09-14,30,800000,20
2013-09-14,30,200000,20
2013-09-14,30,200000,20
2013-09-14,30,300000,20
2013-09-14,30,200000,20
2013-09-16,30,300000,20
2013-09-16,30,200000,20
2013-09-16,30,200000,20
2013-09-16,30,200000,20
2013-09-16,30,300000,20
2013-09-16,30,200000,20
2013-09-16,30,200000,20
2013-09-16,30,400000,20
2013-09-16,30,500000,20
2013-09-16,30,250000,20
2013-09-16,30,200000,20
2013-09-17,30,200000,20
2013-09-17,30,300000,20
2013-09-17,30,300000,20
2013-09-17,30,200000,20
2013-09-17,30,200000,20
2013-09-17,30,250000,20
2013-09-17,30,800000,20
2013-09-17,30,300000,20
2013-09-17,30,200000,20
2013-09-17,30,200000,20
2013-09-18,30,300000,20
2013-09-18,30,300000,20
2013-09-18,30,200000,20
2013-09-19,30,300000,20
2013-09-19,30,300000,20
2013-09-21,30,300000,20
2013-09-22,30,300000,20
2013-09-22,30,300000,20
2013-09-23,30,300000,20
2013-09-24,30,300000,20
2013-09-24,30,300000,20
2013-09-24,30,270000,20
2013-09-24,30,30000,20
2013-09-24,90,250000,20
2013-09-25,30,1650000,20
2013-09-25,90,250000,20
2013-09-26,90,250000,20
2013-09-27,90,200000,20
2013-09-27,90,200000,20
2013-09-27,90,250000,20
2013-09-27,30,300000,20
2013-09-28,90,200000,20
2013-09-29,90,200000,20
2013-09-29,30,160000,20
2013-09-29,60,1500000,20
2013-09-30,90,150000,20
2013-09-30,60,400000,20
2013-09-30,60,200000,20
2013-09-30,90,210000,20
2013-09-30,30,200000,20
2013-09-30,30,100000,20
2013-09-30,60,200000,20
2013-09-30,90,1200000,20
2013-09-30,60,200000,20
2013-10-01,60,200000,20
2013-10-02,30,300000,20
2013-10-03,30,800000,20
2013-10-03,60,530000,20
2013-10-03,30,200000,20
2013-10-05,60,150000,20
2013-10-05,30,500000,20
2013-10-05,90,2000000,20
2013-10-05,60,500000,20
2013-10-06,30,700000,20
2013-10-07,30,1000000,20
2013-10-08,30,2000000,20
2013-10-08,30,1700000,20
2013-10-09,60,1200000,20
2013-10-09,30,400000,20
2013-10-10,30,200000,20
2013-10-10,30,1100000,20
2013-10-10,90,1000000,20
2013-10-11,30,400000,20
2013-10-11,90,250000,20
2013-10-11,90,250000,20
2013-10-11,90,300000,20
2013-10-11,60,600000,20
2013-10-12,30,1200000,20
2013-10-12,60,2300000,20
2013-10-12,90,150000,20
2013-10-12,90,400000,20
2013-10-12,30,850000,20
2013-10-13,30,550000,20
2013-10-13,90,500000,20
2013-10-14,30,200000,20
2013-10-14,30,200000,20
2013-10-14,90,300000,20
2013-10-15,90,210000,20
2013-10-15,30,200000,20
2013-10-15,90,1000000,20
2013-10-15,90,200000,20
2013-10-15,30,300000,20
2013-10-16,60,1300000,20
2013-10-16,30,1600000,20
2013-10-16,90,500000,20
2013-10-16,90,200000,20
2013-10-16,90,200000,20
2013-10-16,90,200000,20
2013-10-17,90,400000,20
2013-10-17,30,120000,20
2013-10-17,30,150000,20
2013-10-17,90,800000,20
2013-10-17,90,400000,20
2013-10-17,90,400000,20
2013-10-17,90,800000,20
2013-10-17,90,500000,20
2013-10-18,30,300000,20
2013-10-18,90,500000,20
2013-10-18,30,700000,20
2013-10-18,90,500000,20
2013-10-18,30,1800000,20
2013-10-18,90,500000,20
2013-10-19,30,300000,20
2013-10-19,90,2000000,20
2013-10-21,30,200000,20
2013-10-21,30,500000,20
2013-10-21,30,500000,20
2013-10-21,30,500000,20
2013-10-22,30,250000,20
2013-10-22,90,230000,20
2013-10-22,30,450000,20
2013-10-23,30,450000,20
2013-10-23,30,450000,20
2013-10-23,90,1500000,20
2013-10-23,30,450000,20
2013-10-23,90,200000,20
2013-10-23,90,500000,20
2013-10-24,90,40000,20
2013-10-24,30,450000,20
2013-10-24,90,500000,20
2013-10-24,30,450000,20
2013-10-24,90,500000,20
2013-10-24,30,450000,20
2013-10-24,30,450000,20
2013-10-24,30,400000,20
2013-10-24,30,500000,20
2013-10-25,30,500000,20
2013-10-25,30,500000,20
2013-10-25,30,500000,20
2013-10-25,30,500000,20
2013-10-25,90,630000,20
2013-10-26,30,53000,20
2013-10-26,90,500000,20
2013-10-26,90,500000,20
2013-10-26,90,500000,20
2013-10-26,90,500000,20
2013-10-27,90,500000,20
2013-10-28,90,500000,20
2013-10-28,30,650000,20
2013-10-28,30,500000,20
2013-10-28,90,300000,20
2013-10-28,30,500000,20
2013-10-28,90,700000,20
2013-10-29,90,500000,20
2013-10-29,90,500000,20
2013-10-29,30,300000,20
2013-10-29,90,500000,20
2013-10-30,90,450000,20
2013-10-30,90,450000,20
2013-10-30,30,300000,20
2013-10-30,180,250000,20
2013-10-30,30,300000,20
2013-10-30,30,100000,20
2013-10-30,30,300000,20
2013-10-31,90,300000,20
2013-10-31,30,250000,20
2013-10-31,90,100000,20
2013-11-01,30,500000,20
2013-11-01,30,500000,20
2013-11-01,90,300000,20
2013-11-01,30,500000,20
2013-11-01,90,450000,20
2013-11-01,90,450000,20
2013-11-02,30,500000,20
2013-11-02,60,200000,20
2013-11-03,60,300000,20
2013-11-03,30,800000,20
2013-11-03,30,300000,20
2013-11-04,60,200000,20
2013-11-04,90,500000,20
2013-11-04,90,500000,20
2013-11-05,90,650000,20
2013-11-05,60,500000,20
2013-11-06,60,500000,20
2013-11-06,60,600000,20
2013-11-06,60,500000,20
2013-11-07,30,600000,20
2013-11-07,30,600000,20
2013-11-07,90,400000,20
2013-11-07,90,500000,20
2013-11-07,90,500000,20
2013-11-08,30,150000,20
2013-11-08,30,850000,20
2013-11-08,90,500000,20
2013-11-08,90,500000,20
2013-11-08,90,300000,20
2013-11-08,30,50000,11
2013-11-08,90,800000,20
2013-11-09,60,1000000,20
2013-11-09,60,1000000,20
2013-11-09,30,700000,20
2013-11-10,30,1000000,20
2013-11-10,30,60000,10
2013-11-10,30,400000,20
2013-11-10,30,200000,20
2013-11-10,30,300000,20
2013-11-11,30,100000,20
2013-11-11,30,1000000,20
2013-11-11,30,500000,20
2013-11-11,60,1100000,20
2013-11-12,30,100000,20
2013-11-12,30,350000,20
2013-11-12,30,1200000,20
2013-11-13,30,1200000,20
2013-11-13,30,1000000,20
2013-11-13,30,1000000,20
2013-11-13,30,400000,20
2013-11-14,60,200000,20
2013-11-14,30,400000,20
2013-11-14,90,780000,20
2013-11-14,90,1000000,20
2013-11-14,90,1500000,20
2013-11-14,90,800000,20
2013-11-14,90,900000,20
2013-11-14,90,1700000,20
2013-11-14,90,2200000,20
2013-11-14,90,1400000,20
2013-11-14,90,1000000,20
2013-11-15,90,320000,20
2013-11-15,90,500000,20
2013-11-15,90,1000000,20
2013-11-15,90,1000000,20
2013-11-15,90,600000,20
2013-11-16,30,600000,20
2013-11-16,90,1200000,20
2013-11-16,90,1200000,20
2013-11-16,30,300000,20
2013-11-16,30,500000,20
2013-11-17,30,300000,20
2013-11-17,90,1000000,20
2013-11-17,30,500000,20
2013-11-17,30,150000,20
2013-11-17,90,1000000,20
2013-11-18,90,1000000,20
2013-11-18,30,300000,20
2013-11-18,30,700000,20
2013-11-18,90,1000000,20
2013-11-19,60,350000,20
2013-11-19,90,1000000,20
2013-11-19,30,300000,20
2013-11-20,30,800000,20
2013-11-20,30,1000000,20
2013-11-20,90,500000,20
2013-11-21,30,400000,20
2013-11-21,90,500000,20
2013-11-21,30,200000,20
2013-11-22,90,600000,20
2013-11-22,30,500000,20
2013-11-22,30,1000000,20
2013-11-22,90,400000,20
2013-11-22,30,250000,20
2013-11-23,90,500000,20
2013-11-23,90,500000,20
2013-11-23,30,1000000,20
2013-11-23,90,450000,20
2013-11-23,30,800000,20
2013-11-24,90,500000,20
2013-11-24,30,1000000,20
2013-11-24,30,800000,20
2013-11-25,90,450000,20
2013-11-25,30,58000,20
2013-11-25,90,500000,20
2013-11-25,30,1000000,20
2013-11-25,90,500000,20
2013-11-25,30,500000,20
2013-11-26,180,350000,20
2013-11-26,90,500000,20
2013-11-26,90,700000,20
2013-11-26,30,900000,20
2013-11-26,90,800000,20
2013-11-26,30,500000,20
2013-11-27,30,500000,20
2013-11-27,90,200000,20
2013-11-27,30,500000,20
2013-11-27,30,500000,20
2013-11-28,30,500000,20
2013-11-28,150,100000,20
2013-11-28,30,500000,20
2013-11-28,90,400000,20
2013-11-28,30,650000,20
2013-11-29,30,500000,20
2013-11-29,90,500000,20
2013-11-29,30,300000,20
2013-11-29,90,500000,20
2013-11-29,90,500000,20
2013-11-30,90,500000,20
2013-11-30,30,600000,20
2013-11-30,90,500000,20
2013-11-30,30,200000,20
2013-12-01,90,700000,22.4
2013-12-01,180,150000,22.4
2013-12-01,120,500000,22.4
2013-12-01,90,600000,22.4
2013-12-01,120,300000,22.4
2013-12-02,60,700000,22.4
2013-12-02,60,800000,22.4
2013-12-02,30,500000,22.4
2013-12-02,30,500000,22.4
2013-12-03,60,400000,22.4
2013-12-03,30,800000,22.4
2013-12-03,60,800000,22.4
2013-12-03,30,500000,22.4
2013-12-03,30,500000,22.4
2013-12-04,30,500000,22.4
2013-12-04,30,21000,22.4
2013-12-04,120,500000,22.4
2013-12-04,60,800000,22.4
2013-12-04,30,30000,22.4
2013-12-04,30,500000,22.4
2013-12-05,120,1000000,22.4
2013-12-05,120,500000,22.4
2013-12-05,120,500000,22.4
2013-12-06,120,800000,22.4
2013-12-06,30,530000,22.4
2013-12-07,30,600000,22.4
2013-12-07,120,500000,22.4
2013-12-07,30,600000,22.4
2013-12-08,30,500000,22.4
2013-12-08,120,500000,22.4
2013-12-08,30,500000,22.4
2013-12-09,120,500000,22.4
2013-12-09,90,400000,22.4
2013-12-09,60,600000,22.4
2013-12-09,120,500000,22.4
2013-12-09,60,500000,22.4
2013-12-10,90,700000,22.4
2013-12-10,60,500000,22.4
2013-12-10,30,200000,22.4
2013-12-10,30,400000,22.4
2013-12-11,60,500000,22.4
2013-12-11,30,30000,19
2013-12-11,90,500000,22.4
2013-12-11,60,500000,22.4
2013-12-11,90,1800000,22.4
2013-12-11,90,1400000,22.4
2013-12-11,90,1800000,22.4
2013-12-12,30,700000,22.4
2013-12-12,90,200000,22.4
2013-12-12,90,500000,22.4
2013-12-12,90,500000,22.4
2013-12-12,90,500000,22.4
2013-12-12,30,200000,22.4
2013-12-13,90,500000,22.4
2013-12-13,90,500000,22.4
2013-12-13,90,500000,22.4
2013-12-13,90,500000,22.4
2013-12-13,30,500000,22.4
2013-12-13,90,500000,22.4
2013-12-13,30,500000,22.4
2013-12-14,90,500000,22.4
2013-12-14,90,300000,22.4
2013-12-14,90,500000,22.4
2013-12-14,30,400000,22.4
2013-12-15,90,500000,22.4
2013-12-15,30,700000,22.4
2013-12-15,30,600000,22.4
2013-12-15,30,500000,22.4
2013-12-16,90,500000,22.4
2013-12-16,90,500000,22.4
2013-12-16,90,500000,22.4
2013-12-16,90,500000,22.4
2013-12-16,30,500000,22.4
2013-12-17,90,600000,22.4
2013-12-17,30,40000,21
2013-12-17,30,150000,19
2013-12-17,90,700000,22.4
2013-12-17,90,50000,22.4
2013-12-17,90,600000,22.4
2013-12-18,30,800000,22.4
2013-12-18,90,500000,22.4
2013-12-18,90,500000,22.4
2013-12-18,90,500000,22.4
2013-12-18,30,800000,22.4
2013-12-19,60,500000,22.4
2013-12-19,90,500000,22.4
2013-12-19,90,500000,22.4
2013-12-19,30,300000,22.4
2013-12-20,90,500000,22.4
2013-12-20,60,600000,22.4
2013-12-20,90,500000,22.4
2013-12-20,30,700000,22.4
2013-12-20,30,300000,22.4
2013-12-20,30,600000,22.4
2013-12-21,90,500000,22.4
2013-12-21,30,150000,22.4
2013-12-21,90,500000,22.4
2013-12-21,30,300000,22.4
2013-12-22,90,500000,22.4
2013-12-22,30,200000,22.4
2013-12-22,90,500000,22.4
2013-12-22,30,700000,22.4
2013-12-23,90,500000,22.4
2013-12-23,30,250000,22.4
2013-12-23,90,680000,22.4
2013-12-23,90,300000,22.4
2013-12-23,30,400000,22.4
2013-12-24,90,550000,22.4
2013-12-24,90,500000,22.4
2013-12-24,30,750000,22.4
2013-12-24,30,750000,22.4
2013-12-24,90,500000,22.4
2013-12-25,90,500000,22.4
2013-12-25,120,500000,22.4
2013-12-25,30,750000,22.4
2013-12-25,30,750000,22.4
2013-12-26,90,600000,22.4
2013-12-26,30,400000,22.4
2013-12-26,30,500000,22.4
2013-12-26,90,600000,22.4
2013-12-26,30,500000,22.4
2013-12-26,90,500000,22.4
2013-12-26,30,500000,22.4
2013-12-27,90,500000,22.4
2013-12-27,30,1000000,22.4
2013-12-27,90,500000,22.4
2013-12-27,90,500000,22.4
2013-12-27,30,1000000,22.4
2013-12-28,60,500000,22.4
2013-12-28,30,750000,22.4
2013-12-28,60,500000,22.4
2013-12-28,30,500000,22.4
2013-12-29,60,500000,22.4
2013-12-29,90,350000,20
2013-12-29,30,650000,22.4
2013-12-29,60,500000,22.4
2013-12-29,30,500000,22.4
2013-12-30,60,550000,22.4
2013-12-30,30,20000,18
2013-12-30,30,600000,22.4
2013-12-30,90,300000,22.4
2013-12-30,30,600000,22.4
2013-12-31,120,500000,22.4
2013-12-31,30,210000,22.4
2013-12-31,90,160000,20
2013-12-31,30,500000,22.4
2013-12-31,30,500000,22.4
2014-01-01,90,500000,22.4
2014-01-01,30,250000,22.4
2014-01-01,60,650000,22.4
2014-01-01,60,600000,22.4
2014-01-02,90,500000,22.4
2014-01-02,60,850000,22.4
2014-01-02,90,500000,22.4
2014-01-02,90,500000,22.4
2014-01-02,90,500000,22.4
2014-01-03,90,500000,22.4
2014-01-03,60,800000,22.4
2014-01-03,90,500000,22.4
2014-01-03,90,500000,22.4
2014-01-03,90,500000,22.4
2014-01-04,90,500000,22.4
2014-01-04,30,500000,22.4
2014-01-04,90,1000000,22.4
2014-01-04,30,500000,22.4
2014-01-05,90,1000000,22.4
2014-01-05,30,500000,22.4
2014-01-05,90,1000000,22.4
2014-01-05,30,500000,22.4
2014-01-06,90,1000000,22.4
2014-01-06,30,500000,22.4
2014-01-06,90,600000,22.4
2014-01-06,60,800000,22.4
2014-01-06,30,4000000,22.4
2014-01-06,30,500000,22.4
2014-01-07,90,500000,22.4
2014-01-07,30,600000,22.4
2014-01-07,30,300000,22.4
2014-01-07,90,320000,22.4
2014-01-07,90,200000,22.4
2014-01-07,90,1800000,22.4
2014-01-07,30,700000,22.4
2014-01-07,30,350000,22.4
2014-01-07,60,1720000,22.4
2014-01-07,30,600000,22.4
2014-01-08,90,800000,22.4
2014-01-08,30,1200000,22.4
2014-01-08,30,650000,22.4
2014-01-08,90,600000,22.4
2014-01-08,30,1000000,22.4
2014-01-09,90,2000000,22.4
2014-01-09,30,600000,22.4
2014-01-09,30,600000,22.4
2014-01-10,60,1000000,22.4
2014-01-10,90,800000,22.4
2014-01-10,30,600000,22.4
2014-01-10,30,600000,22.4
2014-01-11,60,200000,22.4
2014-01-11,60,1200000,22.4
2014-01-11,30,600000,22.4
2014-01-12,30,200000,22.4
2014-01-12,60,800000,22.4
2014-01-12,30,500000,22.4
2014-01-13,90,200000,22.4
2014-01-13,30,50000,18
2014-01-13,60,500000,22.4
2014-01-13,60,500000,22.4
2014-01-14,60,500000,22.4
2014-01-14,60,500000,22.4
2014-01-14,60,500000,22.4
2014-01-14,30,500000,22.4
2014-01-15,90,600000,22.4
2014-01-15,30,500000,22.4
2014-01-15,90,600000,22.4
2014-01-15,90,600000,22.4
2014-01-15,60,1000000,22.4
2014-01-15,30,500000,22.4
2014-01-16,90,500000,22.4
2014-01-16,90,500000,22.4
2014-01-16,30,500000,22.4
2014-01-16,90,1400000,22.4
2014-01-16,90,500000,22.4
2014-01-16,90,500000,22.4
2014-01-16,90,1600000,22.4
2014-01-17,90,500000,22.4
2014-01-17,90,300000,22.4
2014-01-17,90,500000,22.4
2014-01-17,60,500000,22.4
2014-01-17,60,1480000,22.4
2014-01-17,60,500000,22.4
2014-01-17,60,500000,22.4
2014-01-18,90,800000,22.4
2014-01-18,60,400000,22.4
2014-01-18,90,850000,22.4
2014-01-18,60,400000,22.4
2014-01-19,60,500000,22.4
2014-01-19,90,300000,22.4
2014-01-19,60,500000,22.4
2014-01-19,60,300000,22.4
2014-01-20,60,500000,22.4
2014-01-20,60,500000,22.4
2014-01-20,60,500000,22.4
2014-01-20,60,500000,22.4
2014-01-21,60,600000,22.4
2014-01-21,90,500000,22.4
2014-01-21,90,500000,22.4
2014-01-21,60,300000,22.4
2014-01-22,60,650000,22.4
2014-01-22,30,400000,22.4
2014-01-22,60,650000,22.4
2014-01-22,60,850000,22.4
2014-01-22,60,50000,22.4
2014-01-22,30,400000,22.4
2014-01-23,60,1000000,22.4
2014-01-23,30,150000,22.4
2014-01-23,60,500000,22.4
2014-01-23,90,400000,21
2014-01-23,60,500000,22.4
2014-01-23,60,500000,22.4
2014-01-23,90,1500000,22.4
2014-01-24,60,1000000,22.4
2014-01-24,30,250000,21
2014-01-24,90,100000,21
2014-01-24,60,700000,22.4
2014-01-24,60,500000,22.4
2014-01-25,60,750000,22.4
2014-01-25,30,400000,22.4
2014-01-25,60,750000,22.4
2014-01-25,30,70000,21
2014-01-26,60,400000,21
2014-01-26,30,450000,21
2014-01-26,60,700000,22.4
2014-01-26,60,250000,22.4
2014-01-26,30,450000,21
2014-01-27,90,600000,21
2014-01-27,60,500000,22.4
2014-01-27,30,500000,22.4
2014-01-27,60,500000,22.4
2014-01-27,60,235000,21
2014-01-28,90,500000,20
2014-01-28,90,600000,21
2014-01-28,60,500000,21
2014-01-28,60,500000,21
2014-01-29,90,500000,20
2014-01-29,90,500000,20
2014-01-29,60,500000,21
2014-01-29,90,500000,20
2014-01-30,60,750000,22.4
2014-01-30,60,500000,21
2014-01-30,90,300000,22.4
2014-01-31,60,1650000,22.4
2014-02-01,30,210000,22.4
2014-02-01,60,1200000,22.4
2014-02-01,90,500000,20
2014-02-02,60,600000,22.4
2014-02-02,90,500000,20
2014-02-02,90,500000,20
2014-02-03,60,600000,22.4
2014-02-03,90,500000,20
2014-02-04,30,1000000,20.5
2014-02-04,60,1000000,21
2014-02-04,60,670000,21.5
2014-02-05,60,700000,21.5
2014-02-05,60,500000,21
2014-02-05,30,1000000,20.5
2014-02-06,60,1000000,22
2014-02-06,30,1000000,20
2014-02-06,30,420000,21
2014-02-06,30,1140000,21
2014-02-06,60,1000000,21
2014-02-06,30,600000,20.5
2014-02-06,60,100000,20
2014-02-07,60,500000,21
2014-02-07,90,370000,22.4
2014-02-07,90,37000,22.4
2014-02-07,60,500000,22
2014-02-07,30,4000000,22.4
2014-02-08,60,1200000,22.4
2014-02-08,60,750000,21
2014-02-08,30,1200000,22.4
2014-02-08,30,350000,22.4
2014-02-09,60,700000,20
2014-02-09,60,700000,20
2014-02-10,60,700000,20
2014-02-10,30,1000000,22.4
2014-02-10,30,1000000,22.4
2014-02-10,30,450000,22.4
2014-02-11,30,1000000,22.4
2014-02-11,30,1000000,22.4
2014-02-11,30,1000000,22.4
2014-02-11,30,600000,22.4
2014-02-12,30,2600000,22.4
2014-02-12,30,1100000,22.4
2014-02-13,60,1400000,20
2014-02-13,90,50000,19
2014-02-13,60,500000,21
2014-02-14,60,2000000,21.5
2014-02-14,60,1400000,20
2014-02-14,60,2200000,20
2014-02-14,60,1700000,20
2014-02-14,60,800000,20
2014-02-14,60,780000,20
2014-02-14,30,200000,22.4
2014-02-15,60,2600000,20
2014-02-15,60,1900000,20
2014-02-15,90,200000,22.4
2014-02-16,60,2000000,20
2014-02-16,60,1000000,20
2014-02-16,60,400000,20
2014-02-17,30,1200000,20
2014-02-17,60,320000,20
2014-02-17,60,1500000,21.5
2014-02-18,60,1000000,21.5
2014-02-18,30,1200000,20
2014-02-19,30,2000000,20
2014-02-19,90,220000,20
2014-02-20,30,3000000,20
2014-02-21,30,2000000,22.4
2014-02-21,30,1000000,22.4
2014-02-22,90,1300000,20
2014-02-22,30,1000000,22.4
2014-02-22,60,400000,20
2014-02-23,30,1600000,20
2014-02-23,30,800000,22.4
2014-02-24,60,1000000,20
2014-02-24,30,250000,20
2014-02-24,90,400000,22.4
2014-02-25,90,550000,21
2014-02-25,30,60000,20
2014-02-25,60,500000,20
2014-02-25,30,400000,22.4
2014-02-26,90,1000000,20
2014-02-26,30,250000,21
2014-02-26,30,900000,21
2014-02-27,90,800000,20
2014-02-27,30,32500,21.5
2014-02-27,90,800000,20
2014-02-27,30,800000,22.4
2014-02-28,60,1000000,22.4
2014-02-28,30,60000,21
2014-02-28,60,1000000,22.4
2014-03-01,90,1200000,20
2014-03-01,30,53000,21
2014-03-01,60,500000,22.4
2014-03-02,30,450000,22.4
2014-03-02,60,300000,22.4
2014-03-02,90,450000,20
2014-03-02,60,160000,21
2014-03-03,60,850000,22.4
2014-03-03,90,200000,21
2014-03-03,90,150000,20
2014-03-03,60,800000,22.4
2014-03-04,60,1600000,20
2014-03-04,90,200000,20
2014-03-04,90,50000,21
2014-03-04,30,1000000,22.4
2014-03-04,30,750000,22.4
2014-03-04,30,400000,22.4
2014-03-05,30,2000000,22.4
2014-03-05,90,300000,19
2014-03-05,90,830000,20
2014-03-05,60,700000,22.4
2014-03-06,30,1600000,22.4
2014-03-06,60,330000,19
2014-03-06,90,1300000,20
2014-03-06,90,400000,20
2014-03-07,90,1300000,20
2014-03-07,30,550000,22.4
2014-03-07,60,1600000,20.5
2014-03-07,60,1000000,20.5
2014-03-08,30,1720000,22.4
2014-03-08,60,1350000,20
2014-03-08,30,800000,22.4
2014-03-08,90,700000,19
2014-03-09,30,1000000,20
2014-03-09,60,600000,19
2014-03-09,30,70000,20
2014-03-10,60,2200000,19
2014-03-10,30,1500000,19
2014-03-10,30,400000,19
2014-03-10,30,300000,19
2014-03-11,30,1800000,19
2014-03-11,60,1400000,22.4
2014-03-11,30,1000000,19
2014-03-11,90,500000,18
2014-03-11,60,1800000,22.4
2014-03-11,60,1800000,22.4
2014-03-11,30,700000,21
2014-03-12,30,1600000,22.4
2014-03-12,30,30000,19
2014-03-12,30,1000000,19
2014-03-12,60,700000,18
2014-03-12,30,500000,19
2014-03-12,90,350000,19
2014-03-13,60,2000000,19
2014-03-13,90,100000,18
2014-03-13,30,1000000,19
2014-03-13,90,70000,19
2014-03-13,90,50000,19
2014-03-13,90,430000,20
2014-03-14,60,2000000,20
2014-03-14,30,30000,19
2014-03-14,60,1550000,20
2014-03-14,90,220000,19
2014-03-14,90,150000,19
2014-03-15,60,1000000,22.4
2014-03-15,90,1000000,18
2014-03-15,90,1000000,18
2014-03-15,60,200000,22.4
2014-03-16,60,2100000,19
2014-03-16,60,1000000,19
2014-03-16,90,100000,18
2014-03-17,60,2000000,19
2014-03-17,30,1480000,22.4
2014-03-17,60,1000000,19
2014-03-17,60,70000,19
2014-03-17,60,930000,19
2014-03-18,60,2200000,19
2014-03-18,90,600000,18
2014-03-18,60,250000,19
2014-03-19,90,1750000,18
2014-03-19,60,1500000,20
2014-03-19,60,1000000,20
2014-03-19,90,700000,18
2014-03-20,60,2300000,20
2014-03-20,30,600000,19
2014-03-20,30,35000,19
2014-03-20,90,600000,18
2014-03-20,30,200000,20
2014-03-21,60,2000000,19
2014-03-21,60,1250000,19
2014-03-21,90,600000,18
2014-03-22,90,1650000,18
2014-03-22,30,900000,22.4
2014-03-22,90,1200000,18
2014-03-22,60,550000,20
2014-03-23,60,2000000,20
2014-03-23,60,1200000,20
2014-03-23,90,700000,18
2014-03-24,60,2600000,20
2014-03-24,60,550000,20
2014-03-24,30,40000,19
2014-03-24,30,485000,19
2014-03-24,60,1600000,20
2014-03-25,60,2000000,20
2014-03-25,90,750000,18
2014-03-25,30,300000,20
2014-03-25,30,550000,19
2014-03-26,90,1600000,18
2014-03-26,60,1200000,20
2014-03-26,90,400000,18
2014-03-26,60,300000,20
2014-03-27,60,1500000,20
2014-03-27,90,1100000,18
2014-03-27,90,60000,18
2014-03-27,30,900000,20
2014-03-27,90,300000,18
2014-03-28,90,1700000,18
2014-03-28,60,1500000,20
2014-03-28,60,800000,20
2014-03-28,30,250000,20
2014-03-29,60,2000000,20
2014-03-29,30,800000,20
2014-03-29,90,200000,18
2014-03-30,60,2000000,20
2014-03-30,30,750000,20
2014-03-31,60,1500000,20
2014-03-31,90,150000,20
2014-03-31,60,1000000,20
2014-03-31,30,21500,19
2014-03-31,30,400000,19
2014-04-01,90,1450000,18
2014-04-01,30,235000,20
2014-04-01,60,755000,19
2014-04-01,90,500000,19
2014-04-02,90,1000000,19
2014-04-02,30,140000,18.5
2014-04-02,90,950000,19
2014-04-02,30,530000,18.5
2014-04-02,60,700000,20
2014-04-03,30,1850000,18
2014-04-03,90,900000,19
